case_id,order_id,expected_category,expected_txn_ids,expected_amount,expected_currency,expected_settlement_date,expected_total_settled,expected_difference,split,note
C0069,ORD-000069,exact_match,TXN-0000069,31686.34,INR,2026-07-27,31686.34,0.0,validation,"Amount, date, and reference all agree exactly."
C0579,ORD-000579,date_issue,TXN-0000599,25937.58,INR,2026-08-24,25937.58,0.0,dev,"Genuine settlement (TXN-0000599) is dated +7 day(s) from the order date — beyond the 2-day settlement-lag tolerance, so this is date_issue."
C0597,ORD-000597,date_issue,TXN-0000617,326.35,INR,2026-07-18,326.35,0.0,dev,"Genuine settlement (TXN-0000617) is dated +5 day(s) from the order date — beyond the 2-day settlement-lag tolerance, so this is date_issue."
C0548,ORD-000548,date_issue,TXN-0000568,14249.04,INR,2026-07-14,14249.04,0.0,dev,"Genuine settlement (TXN-0000568) is dated -2 day(s) from the order date — beyond the 2-day settlement-lag tolerance, so this is date_issue."
C0147,ORD-000147,exact_match,TXN-0000147,35236.09,INR,2026-06-01,35236.09,0.0,test_holdout,"Amount, date, and reference all agree exactly."
C0738,ORD-000713,duplicate_record,TXN-0000700,2407.06,INR,2026-08-20,2407.06,0.0,validation,"Exact duplicate: two identical settlements for the same order, same amount and date."
C0037,ORD-000037,exact_match,TXN-0000037,16096.98,INR,2026-08-05,16096.98,0.0,test_holdout,"Reference id formatted differently ('ord-000037' vs 'ORD-000037') — requires normalization, but amount/date/identity agree: true match."
C0707,,missing_record,TXN-0000652,,,2026-06-30,40203.95,,dev,Settlement received with no matching order in the ledger (orphan credit).
C0343,ORD-000343,exact_match,TXN-0000343,38796.8,INR,2026-06-13,38796.8,0.0,test_holdout,"Amount, date, and reference all agree exactly."
C0242,ORD-000242,exact_match,TXN-0000242,1149.69,INR,2026-06-06,1149.69,0.0,dev,"Amount, date, and reference all agree exactly."
C0849,ORD-000824,partial_settlement,TXN-0000942;TXN-0000943,8128.44,INR,2026-07-28,4893.12,3235.32,dev,Partial settlement with an unexplained shortfall: TXN-0000942 + TXN-0000943 total ₹4893.12 against an order of ₹8128.44 (short by ₹3235.32). Ranked partial_settlement ahead of amount_issue per category precedence.
C0857,ORD-000832,partial_settlement,TXN-0000958;TXN-0000959,11942.01,INR,2026-07-31,6212.57,5729.44,dev,Partial settlement with an unexplained shortfall: TXN-0000958 + TXN-0000959 total ₹6212.57 against an order of ₹11942.01 (short by ₹5729.44). Ranked partial_settlement ahead of amount_issue per category precedence.
C0609,ORD-000609,date_issue,TXN-0000629,30889.77,INR,2026-07-03,30889.77,0.0,validation,"Genuine settlement (TXN-0000629) is dated +4 day(s) from the order date — beyond the 2-day settlement-lag tolerance, so this is date_issue."
C0607,ORD-000607,date_issue,TXN-0000627,2317.09,INR,2026-06-07,2317.09,0.0,dev,"Genuine settlement (TXN-0000627) is dated +4 day(s) from the order date — beyond the 2-day settlement-lag tolerance, so this is date_issue."
C0658,ORD-000658,missing_record,,37805.17,INR,,0,37805.17,dev,Order recorded but no corresponding settlement received (pending or lost).
C0042,ORD-000042,exact_match,TXN-0000042,35236.28,INR,2026-07-20,35236.28,0.0,dev,"Amount, date, and reference all agree exactly."
C0532,ORD-000532,date_issue,TXN-0000543,6285.59,INR,2026-06-15,6285.59,0.0,dev,"Genuine settlement (TXN-0000543) is dated +3 day(s) from the order date — beyond the 2-day settlement-lag tolerance, so this is date_issue. Distractor (TXN-0000544) shares the order's amount and lands exactly on the order date (looks like a cleaner match than the genuine one), but its reference ('ORD-GHOST-149515') does not resolve to any real order — it must be rejected, not swapped in for the genuine, correctly-referenced but late settlement TXN-0000543."
C0590,ORD-000590,date_issue,TXN-0000610,4985.02,INR,2026-06-07,4985.02,0.0,test_holdout,"Genuine settlement (TXN-0000610) is dated +3 day(s) from the order date — beyond the 2-day settlement-lag tolerance, so this is date_issue."
C0599,ORD-000599,date_issue,TXN-0000619,38332.9,INR,2026-07-05,38332.9,0.0,validation,"Genuine settlement (TXN-0000619) is dated +8 day(s) from the order date — beyond the 2-day settlement-lag tolerance, so this is date_issue."
C0969,ORD-000944,exact_match,TXN-0001242,44905.92,INR,2026-08-04,44905.92,0.0,dev,"Amount, date, and reference all agree exactly (this order is the true owner of a settlement that also happens to look like a match for a different order — see that order's other_conflicting case)."
C0578,ORD-000578,date_issue,TXN-0000598,15583.24,INR,2026-07-30,15583.24,0.0,dev,"Genuine settlement (TXN-0000598) is dated +5 day(s) from the order date — beyond the 2-day settlement-lag tolerance, so this is date_issue."
C0134,ORD-000134,exact_match,TXN-0000134,40782.3,INR,2026-08-04,40782.3,0.0,dev,"Amount, date, and reference all agree exactly."
C0395,ORD-000395,amount_issue,TXN-0000395,42600.51,INR,2026-06-13,42607.34,-6.83,test_holdout,Gross settlement amount differs from order amount by a small variance (₹6.83).
C0339,ORD-000339,exact_match,TXN-0000339,19247.76,INR,2026-07-18,19247.76,0.0,dev,"Amount, date, and reference all agree exactly."
C0410,ORD-000410,amount_issue,TXN-0000410,5049.32,INR,2026-08-03,5047.67,1.65,test_holdout,Gross settlement amount differs from order amount by a small variance (₹1.65).
C0231,ORD-000231,exact_match,TXN-0000231,10797.35,INR,2026-08-04,10797.35,0.0,dev,"Amount, date, and reference all agree exactly."
C0378,ORD-000378,exact_match,TXN-0000378,17043.96,INR,2026-07-02,17043.96,0.0,dev,"Amount, date, and reference all agree exactly."
C0928,ORD-000903,multiple_possible_matches,TXN-0001177,4284.21,INR,2026-06-24,4284.21,0.0,test_holdout,"4 settlement(s) are plausible candidates (shared amount/date, generic reference); only TXN-0001177 is correct. Decoys: TXN-0001178,TXN-0001179,TXN-0001180. Correct agent behavior may be to abstain with a confidence flag rather than guess."
C0212,ORD-000212,exact_match,TXN-0000212,31016.51,INR,2026-08-19,31016.51,0.0,validation,"Amount, date, and reference all agree exactly."
C0136,ORD-000136,exact_match,TXN-0000136,4218.55,INR,2026-07-02,4218.55,0.0,dev,"Amount, date, and reference all agree exactly."
C0153,ORD-000153,exact_match,TXN-0000153,31753.72,INR,2026-07-23,31753.72,0.0,dev,"Amount, date, and reference all agree exactly."
C0006,ORD-000006,exact_match,TXN-0000006,13138.98,INR,2026-06-18,13138.98,0.0,test_holdout,"Reference id formatted differently ('ORD-00006' vs 'ORD-000006') — requires normalization, but amount/date/identity agree: true match."
C0841,ORD-000816,partial_settlement,TXN-0000926;TXN-0000927,24010.94,INR,2026-06-12,12345.3,11665.64,dev,Partial settlement with an unexplained shortfall: TXN-0000926 + TXN-0000927 total ₹12345.30 against an order of ₹24010.94 (short by ₹11665.64). Ranked partial_settlement ahead of amount_issue per category precedence.
C0816,ORD-000791,partial_settlement,TXN-0000876;TXN-0000877,479.05,INR,2026-06-27,479.05,0.0,test_holdout,Order was settled in two parts (TXN-0000876 + TXN-0000877) summing exactly to the order amount.
C0620,ORD-000620,date_issue,TXN-0000640,18351.0,INR,2026-06-15,18351.0,0.0,test_holdout,"Genuine settlement (TXN-0000640) is dated +8 day(s) from the order date — beyond the 2-day settlement-lag tolerance, so this is date_issue."
C0506,ORD-000506,amount_issue,TXN-0000506,21974.4,INR,2026-07-17,12128.81,9845.59,test_holdout,Gross settlement amount is materially mismatched vs order amount — possible keying error (diff ₹-9845.59).
C0423,ORD-000423,amount_issue,TXN-0000423,35093.73,INR,2026-07-12,35100.78,-7.05,validation,Gross settlement amount differs from order amount by a small variance (₹7.05).
C0761,ORD-000736,duplicate_record,TXN-0000746,6206.22,INR,2026-07-19,6206.22,0.0,dev,"Near duplicate: same order and amount settled twice, one day apart."
C0329,ORD-000329,exact_match,TXN-0000329,11363.69,INR,2026-07-08,11363.69,0.0,dev,"Amount, date, and reference all agree exactly."
C0328,ORD-000328,exact_match,TXN-0000328,822.12,INR,2026-08-14,822.12,0.0,dev,"Amount, date, and reference all agree exactly."
C0798,ORD-000773,partial_settlement,TXN-0000840;TXN-0000841,12784.63,INR,2026-06-27,12784.63,0.0,dev,Order was settled in two parts (TXN-0000840 + TXN-0000841) summing exactly to the order amount.
C0361,ORD-000361,exact_match,TXN-0000361,26699.89,INR,2026-08-18,26699.89,0.0,dev,"Amount, date (within settlement lag), and reference all agree."
C0154,ORD-000154,exact_match,TXN-0000154,29175.5,INR,2026-08-26,29175.5,0.0,test_holdout,"Amount, date, and reference all agree exactly."
C0289,ORD-000289,exact_match,TXN-0000289,7116.4,INR,2026-08-06,7116.4,0.0,dev,"Amount, date, and reference all agree exactly."
C0376,ORD-000376,exact_match,TXN-0000376,15042.0,INR,2026-08-17,15042.0,0.0,dev,"Amount, date (within settlement lag), and reference all agree."
C0089,ORD-000089,exact_match,TXN-0000089,27005.21,INR,2026-07-07,27005.21,0.0,dev,"Amount, date, and reference all agree exactly."
C0573,ORD-000573,date_issue,TXN-0000593,35862.35,INR,2026-08-01,35862.35,0.0,dev,"Genuine settlement (TXN-0000593) is dated +8 day(s) from the order date — beyond the 2-day settlement-lag tolerance, so this is date_issue."
C0642,ORD-000642,missing_record,,16779.2,INR,,0,16779.2,test_holdout,Order recorded but no corresponding settlement received (pending or lost).
C0019,ORD-000019,exact_match,TXN-0000019,17995.71,INR,2026-07-02,17995.71,0.0,dev,"Reference id formatted differently ('ord-000019' vs 'ORD-000019') — requires normalization, but amount/date/identity agree: true match."
C0470,ORD-000470,amount_issue,TXN-0000470,12503.83,INR,2026-07-17,10373.97,2129.86,dev,Combo case: gross settlement amount is mismatched (diff ₹-2129.86) AND the reference ('ORD-000471') is malformed vs 'ORD-000470' — the agent must use date proximity plus a fuzzy/normalized reference match to even find this candidate before it can assess the amount discrepancy.
C0137,ORD-000137,exact_match,TXN-0000137,11737.34,INR,2026-07-18,11737.34,0.0,test_holdout,"Amount, date, and reference all agree exactly."
C0634,ORD-000634,missing_record,,17249.6,INR,,0,17249.6,test_holdout,Order recorded but no corresponding settlement received (pending or lost).
C0398,ORD-000398,amount_issue,TXN-0000398,25466.76,INR,2026-07-11,25468.63,-1.87,test_holdout,Gross settlement amount differs from order amount by a small variance (₹1.87).
C0347,ORD-000347,exact_match,TXN-0000347,29506.98,INR,2026-06-27,29506.98,0.0,dev,"Amount, date, and reference all agree exactly."
C0543,ORD-000543,date_issue,TXN-0000563,3495.98,INR,2026-06-04,3495.98,0.0,dev,"Genuine settlement (TXN-0000563) is dated -1 day(s) from the order date — beyond the 2-day settlement-lag tolerance, so this is date_issue."
C0284,ORD-000284,exact_match,TXN-0000284,16099.43,INR,2026-07-14,16099.43,0.0,test_holdout,"Amount, date (within settlement lag), and reference all agree."
C0985,ORD-000960,other_conflicting,TXN-0001252,11823.42,INR,2026-08-04,11823.42,0.0,dev,Settlement reference 'ORD-000930' is corrupted and does not cleanly normalize to 'ORD-000960' or any other real order.
C0490,ORD-000490,amount_issue,TXN-0000490,15942.29,INR,2026-07-22,18172.94,-2230.65,dev,Gross settlement amount is materially mismatched vs order amount — possible keying error (diff ₹2230.65).
C0357,ORD-000357,exact_match,TXN-0000357,38830.9,INR,2026-07-04,38830.9,0.0,validation,"Amount, date, and reference all agree exactly."
C0455,ORD-000455,amount_issue,TXN-0000455,26233.97,INR,2026-07-20,26241.74,-7.77,dev,Gross settlement amount differs from order amount by a small variance (₹7.77).
C0450,ORD-000450,amount_issue,TXN-0000450,12200.42,INR,2026-07-31,12207.45,-7.03,dev,Gross settlement amount differs from order amount by a small variance (₹7.03).
C0176,ORD-000176,exact_match,TXN-0000176,4960.67,INR,2026-07-02,4960.67,0.0,dev,"Amount, date (within settlement lag), and reference all agree."
C0903,ORD-000878,multiple_possible_matches,TXN-0001091,3547.61,INR,2026-07-01,3547.61,0.0,dev,"3 settlement(s) are plausible candidates (shared amount/date, generic reference); only TXN-0001091 is correct. Decoys: TXN-0001092,TXN-0001093. Correct agent behavior may be to abstain with a confidence flag rather than guess."
C0073,ORD-000073,exact_match,TXN-0000073,18356.76,INR,2026-07-06,18356.76,0.0,validation,"Amount, date (within settlement lag), and reference all agree."
C0077,ORD-000077,exact_match,TXN-0000077,667.85,INR,2026-07-29,667.85,0.0,validation,"Amount, date, and reference all agree exactly."
C0496,ORD-000496,amount_issue,TXN-0000496,9574.74,INR,2026-07-11,14044.66,-4469.92,dev,Gross settlement amount is materially mismatched vs order amount — possible keying error (diff ₹4469.92).
C0502,ORD-000502,amount_issue,TXN-0000502,6274.41,INR,2026-06-19,3256.02,3018.39,dev,Gross settlement amount is materially mismatched vs order amount — possible keying error (diff ₹-3018.39).
C0108,ORD-000108,exact_match,TXN-0000108,22303.6,INR,2026-07-29,22303.6,0.0,test_holdout,"Amount, date, and reference all agree exactly."
C0306,ORD-000306,exact_match,TXN-0000306,38247.45,INR,2026-07-03,38247.45,0.0,validation,"Amount, date, and reference all agree exactly."
C0316,ORD-000316,exact_match,TXN-0000316,15942.81,INR,2026-08-26,15942.81,0.0,dev,"Amount, date, and reference all agree exactly."
C0855,ORD-000830,partial_settlement,TXN-0000954;TXN-0000955,7605.44,INR,2026-07-18,4141.84,3463.6,test_holdout,Partial settlement with an unexplained shortfall: TXN-0000954 + TXN-0000955 total ₹4141.84 against an order of ₹7605.44 (short by ₹3463.60). Ranked partial_settlement ahead of amount_issue per category precedence.
C0546,ORD-000546,date_issue,TXN-0000566,40245.21,INR,2026-07-13,40245.21,0.0,dev,"Genuine settlement (TXN-0000566) is dated +3 day(s) from the order date — beyond the 2-day settlement-lag tolerance, so this is date_issue."
C0168,ORD-000168,exact_match,TXN-0000168,37017.06,INR,2026-07-10,37017.06,0.0,dev,"Amount, date, and reference all agree exactly."
C0482,ORD-000482,amount_issue,TXN-0000482,26878.5,INR,2026-07-05,16182.88,10695.62,dev,Gross settlement amount is materially mismatched vs order amount — possible keying error (diff ₹-10695.62).
C0670,ORD-000670,missing_record,,11916.09,INR,,0,11916.09,dev,Order recorded but no corresponding settlement received (pending or lost).
C0027,ORD-000027,exact_match,TXN-0000027,19912.12,INR,2026-06-27,19912.12,0.0,dev,"Reference id formatted differently ('ORD000027' vs 'ORD-000027') — requires normalization, but amount/date/identity agree: true match."
C0513,ORD-000513,amount_issue,TXN-0000513,7705.39,INR,2026-08-28,4340.73,3364.66,dev,Gross settlement amount is materially mismatched vs order amount — possible keying error (diff ₹-3364.66).
C0367,ORD-000367,exact_match,TXN-0000367,32878.02,INR,2026-06-19,32878.02,0.0,validation,"Amount, date, and reference all agree exactly."
C0510,ORD-000510,amount_issue,TXN-0000510,35306.85,INR,2026-06-25,39801.52,-4494.67,validation,Gross settlement amount is materially mismatched vs order amount — possible keying error (diff ₹4494.67).
